Buy_CountI,Buy_CountN,Buy_I_Volume,Buy_N_Volume,Sell_CountI,Sell_CountN,Sell_I_Volume,Sell_N_Volume,bvol,cs,cs_id,eps,id,isin,l18,l30,mv,pc,pcc,pcp,pd1,pd2,pd3,pd4,pd5,pe,pf,pl,plc,plp,pmax,pmin,po1,po2,po3,po4,po5,py,qd1,qd2,qd3,qd4,qd5,qo1,qo2,qo3,qo4,qo5,time,tmax,tmin,tno,tval,tvol,z,zd1,zd2,zd3,zd4,zd5,zo1,zo2,zo3,zo4,zo5
1,0,200,0,1,0,200,0,1,انبوه‌سازی، املاک و مستغلات,70,1764,33691604510941113,IRO1SGOS0003,ثامان3,سامان‌ گستراصفهان,28455000000000,40650,220,0.54,40650,0,0,0,0,23,40650,40650,220,0.54,40650,40650,0,0,0,0,0,40430,32751,0,0,0,0,0,0,0,0,0,12:48:21,40650,40650,1,8130000,200,700000000,4,0,0,0,0,0,0,0,0,0
0,1,0,1320000,0,1,0,1320000,1,صندوق سرمایه‌گذاری قابل معامله,68,,33903462343209810,IRT3PNHF0002,پناه2,صندوق س.بخشی شایسته فردا-ب,200000000,1,-27077,-100,0,0,0,0,0,,1,1,-27077,-100,1,1,0,0,0,0,0,27078,0,0,0,0,0,0,0,0,0,0,10:58:54,1,1,1,1320000,1320000,200000000,0,0,0,0,0,0,0,0,0,0
0,1,0,1000000,0,1,0,1000000,1,صندوق سرمایه‌گذاری قابل معامله,68,,34728319594918952,IRT3FF020002,خوشه2,ص.س.صندوق در صندوق خوشه گندم,750000000,1,-31056,-100,0,0,0,0,0,,1,1,-31056,-100,1,1,0,0,0,0,0,31057,0,0,0,0,0,0,0,0,0,0,11:52:28,1,1,1,1000000,1000000,750000000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,بانک‌ها و موسسات اعتباری,57,650,36210120445803868,IRO1KRAF0003,وکار3,بانک‌ کارآفرین,565998885140000,5980,170,2.93,5980,0,0,0,0,9.2,5980,5980,170,2.93,5980,5980,0,0,0,0,0,5810,784141,0,0,0,0,0,0,0,0,0,12:58:48,5980,5980,1,29900000,5000,94648643000,6,0,0,0,0,0,0,0,0,0
1,0,1175,0,1,0,1175,0,1,سیمان، آهک و گچ,53,2835,36856121864479208,IRO1SDST0003,سدشت3,صنایع سیمان دشتستان,151810000000000,44650,1300,3,44650,0,0,0,0,15.7,44650,44650,1300,3,44650,44650,0,0,0,0,0,43350,107261,0,0,0,0,0,0,0,0,0,12:45:42,44650,44650,1,52463750,1175,3400000000,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,مواد و محصولات دارویی,43,3483,36886571380752943,IRO1DJBR0003,دجابر3,داروسازی‌ جابرابن‌حیان,107163000000000,47250,1310,2.85,47250,0,0,0,0,13.6,47250,47250,1310,2.85,47250,47250,0,0,0,0,0,45940,520076,0,0,0,0,0,0,0,0,0,12:58:56,47250,47250,1,9450000,200,2268000000,45,0,0,0,0,0,0,0,0,0
0,1,0,3300000,0,1,0,3300000,1,عرضه برق، گاز، بخار و آب گرم,40,2382,37273414485020017,IRO3GEDZ0002,بگیلان2,توسعه مسیر برق گیلان,109564000000000,25480,740,2.99,0,0,0,0,0,10.7,25480,25480,740,2.99,25480,25480,0,0,0,0,0,24740,0,0,0,0,0,0,0,0,0,0,11:59:47,25482,23998,1,84084000000,3300000,4300000000,0,0,0,0,0,0,0,0,0,0
1,0,250000,0,1,0,250000,0,1,خودرو و ساخت قطعات,34,206,38219604220417707,IRO1RTIR0003,ختراک3,ریخته‌گری‌ تراکتورسازی‌ ایران,25058320000000,1624,43,2.72,1624,0,0,0,0,7.9,1624,1624,43,2.72,1624,1624,0,0,0,0,0,1581,3076147,0,0,0,0,0,0,0,0,0,12:45:28,1624,1624,1,406000000,250000,15430000000,8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,محصولات شیمیایی,44,284,39440485858628249,IRO1PFAN0003,شفن3,پتروشیمی فناوران,188176000000000,6080,170,2.88,6080,0,0,0,0,21.4,6080,6080,170,2.88,6080,6080,0,0,0,0,0,5910,2493787,0,0,0,0,0,0,0,0,0,12:58:46,6080,6080,1,60800000,10000,30950000000,16,0,0,0,0,0,0,0,0,0
0,1,0,53000000,0,1,0,53000000,1,سرمایه‌گذاری‌ها,56,243,42800652722333289,IRO7LOIP0002,ولقمان2,گروه سرمایه گذاری لقمان,18301122000000,3370,90,2.74,0,0,0,0,0,13.9,3370,3370,90,2.74,3370,3370,0,0,0,0,0,3280,0,0,0,0,0,0,0,0,0,0,11:47:06,3378,3182,1,178610000000,53000000,5430600000,0,0,0,0,0,0,0,0,0,0
0,1,0,2500000,0,1,0,2500000,1,صندوق سرمایه‌گذاری قابل معامله,68,,43687681374952885,IRT3FLZF0002,فلزا2,صندوق س.بخشی صنایع پاداش2-ب,800000000,1,-30842,-100,0,0,0,0,0,,1,1,-30842,-100,1,1,0,0,0,0,0,30843,0,0,0,0,0,0,0,0,0,0,09:00:50,1,1,1,2500000,2500000,800000000,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,1,0,1,صندوق سرمایه‌گذاری قابل معامله,68,,44003550468904071,IRT3KLJF0004,خلیج4,صندوق س.گنجینه مینوخلیج فارس-س,37640000000000,37640,1095,3,0,0,0,0,0,,37640,37640,1095,3,37640,37640,0,0,0,0,0,36545,0,0,0,0,0,0,0,0,0,0,11:25:56,73090,1,1,37640,1,1000000000,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,1,0,1,صندوق سرمایه‌گذاری قابل معامله,68,,45101358600852840,IRT3PTFF0004,پتروفارس4,صندوق س.بخشی خبره خلیج فارس-ب,30645000000000,30645,873,2.93,0,0,0,0,0,,30645,30645,873,2.93,30645,30645,0,0,0,0,0,29772,0,0,0,0,0,0,0,0,0,0,11:25:56,59544,1,1,30645,1,1000000000,0,0,0,0,0,0,0,0,0,0
0,1,0,30000000,0,1,0,30000000,1,محصولات شیمیایی,44,1969,45668710514309526,IRO3TJPZ0002,شجم2,صنایع پتروشیمی تخت جمشید,95368000000000,10480,240,2.34,0,0,0,0,0,5.3,10480,10480,240,2.34,10480,10480,0,0,0,0,0,10240,0,0,0,0,0,0,0,0,0,0,11:58:41,10547,9933,1,314400000000,30000000,9100000000,0,0,0,0,0,0,0,0,0,0
0,1,0,19187692,0,1,0,19187692,1,صندوق سرمایه‌گذاری قابل معامله,68,,48184961386664837,IRT3PAMF0004,پرتوسا4,صندوق س.سهامی پرتو آمال-س,26000000000000,26000,-91,-0.35,0,0,0,0,0,,26000,26000,-91,-0.35,26000,26000,0,0,0,0,0,26091,0,0,0,0,0,0,0,0,0,0,10:34:52,52672,1,1,498879992000,19187692,1000000000,0,0,0,0,0,0,0,0,0,0
0,1,0,200000,0,1,0,200000,1,صندوق سرمایه‌گذاری قابل معامله,68,,48338436353640514,IRT3CSAF0002,ثروتم2,صندوق س. ثروت آفرین پارسیان-س,200000000,1,-560214,-100,0,0,0,0,0,,1,1,-560214,-100,1,1,0,0,0,0,0,560215,0,0,0,0,0,0,0,0,0,0,10:32:48,1,1,1,200000,200000,200000000,0,0,0,0,0,0,0,0,0,0
1,0,150,0,1,0,150,0,1,شرکت‌های چند رشته‌ای صنعتی,39,1940,48925462829697327,IRO1GDIR0003,وغدیر3,سرمایه‌گذاری‌غدیر(هلدینگ,4369680000000000,20230,580,2.95,20230,0,0,0,0,10.4,20230,20230,580,2.95,20230,20230,0,0,0,0,0,19650,15038979,0,0,0,0,0,0,0,0,0,12:51:34,20230,20230,1,3034500,150,216000000000,174,0,0,0,0,0,0,0,0,0
1,0,2222,0,1,0,2222,0,1,خدمات فنی و مهندسی,74,166,49185475267044289,IRO3KSNP0003,کیسون3,شرکت کیسون,51828000000000,1851,53,2.95,1851,0,0,0,0,11.2,1851,1851,53,2.95,1851,1851,0,0,0,0,0,1798,5047672,0,0,0,0,0,0,0,0,0,12:55:58,1851,1851,1,4112922,2222,28000000000,13,0,0,0,0,0,0,0,0,0
1,0,397,0,1,0,397,0,1,محصولات شیمیایی,44,4322,49902813312219054,IRO1AMLH0003,شاملا3,معدنی‌ املاح‌  ایران,202600000000000,40520,1010,2.56,40520,0,0,0,0,9.4,40520,40520,1010,2.56,40520,40520,0,0,0,0,0,39510,268889,0,0,0,0,0,0,0,0,0,12:45:03,40520,40520,1,16086440,397,5000000000,21,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,1,0,1,سایر واسطه‌گری‌های مالی,58,305,50429033970702846,IRO1LSMD0003,ولصنم3,لیزینگ‌صنعت‌ومعدن,18084000000000,3014,86,2.94,3014,0,0,0,0,9.9,3014,3014,86,2.94,3014,3014,0,0,0,0,0,2928,3290642,0,0,0,0,0,0,0,0,0,12:53:03,3014,3014,1,3014,1,6000000000,8,0,0,0,0,0,0,0,0,0
0,1,0,4300000,0,1,0,4300000,1,صندوق سرمایه‌گذاری قابل معامله,68,,52697587046091653,IRT3PYDF0002,پایدار2,ص.س.درآمد ثابت رایا پایدار-د,300000000,1,-10790,-99.99,0,0,0,0,0,,1,1,-10790,-99.99,1,1,0,0,0,0,0,10791,0,0,0,0,0,0,0,0,0,0,09:05:34,1,1,1,4300000,4300000,300000000,0,0,0,0,0,0,0,0,0,0
1,0,10000000,0,1,0,10000000,0,1,انبوه‌سازی، املاک و مستغلات,70,26,53030184432681772,IRO7NORP0002,ثنور2,سرمایه گذاری کوه نور,7995236760000,6660,110,1.68,0,0,0,0,0,256.2,6660,6660,110,1.68,6660,6660,0,0,0,0,0,6550,0,0,0,0,0,0,0,0,0,0,11:09:48,6746,6354,1,66600000000,10000000,1200486000,0,0,0,0,0,0,0,0,0,0
1,0,438,0,1,0,438,0,1,سیمان، آهک و گچ,53,1929,53393468648784277,IRO1SKHS0003,سخاش3,سیمان‌خاش,72822000000000,13740,400,3,13740,0,0,0,0,7.1,13740,13740,400,3,13740,13740,0,0,0,0,0,13340,415246,0,0,0,0,0,0,0,0,0,12:54:14,13740,13740,1,6018120,438,5300000000,15,0,0,0,0,0,0,0,0,0
0,1,0,7000000,0,1,0,7000000,1,صندوق سرمایه‌گذاری قابل معامله,68,,55835993914721095,IRT1RAIB0002,رایبد2,صندوق س رایبد-ثابت,1000000000,1,-12511,-99.99,0,0,0,0,0,,1,1,-12511,-99.99,1,1,0,0,0,0,0,12512,0,0,0,0,0,0,0,0,0,0,11:49:16,1,1,1,7000000,7000000,1000000000,0,0,0,0,0,0,0,0,0,0
1,0,34000,0,1,0,34000,0,1,عرضه برق، گاز، بخار و آب گرم,40,230,56128507963293429,IRO3HORZ0003,وهور3,گروه س.انرژی امید  تابان هور,207977278102000,2594,75,2.98,2594,0,0,0,0,11.3,2594,2594,75,2.98,2594,2594,0,0,0,0,0,2519,9655800,0,0,0,0,0,0,0,0,0,12:51:10,2594,2594,1,88196000,34000,80176283000,14,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,فعالیت‌های کمکی به نهادهای مالی واسط,67,755,56240485701958521,IRO1OMID0003,امید3,تامین سرمایه امید,131116830000000,3770,70,1.89,0,0,0,0,0,5,3770,3770,70,1.89,3770,3770,3770,0,0,0,0,3700,0,0,0,0,0,3225,0,0,0,0,12:59:13,3770,3770,1,5089500,1350,34779000000,0,0,0,0,0,1,0,0,0,0
0,1,0,39900000,0,1,0,39900000,1,سرمایه‌گذاری‌ها,56,62,59020576726497138,IRO7ARNP0002,وآرین2,گروه توسعه اقتصادی آرین,10568000000000,2642,76,2.96,0,0,0,0,0,42.6,2642,2642,76,2.96,2642,2642,0,0,0,0,0,2566,0,0,0,0,0,0,0,0,0,0,11:49:55,2642,2490,1,105415800000,39900000,4000000000,0,0,0,0,0,0,0,0,0,0
1,0,6000,0,1,0,6000,0,1,محصولات کاغذی,21,-293,59389973989609370,IRO1KAPA0013,چکاپا3,گروه صنایع کاغذ پارس,20196000000000,1683,46,2.81,1683,0,0,0,0,-5.7,1683,1683,46,2.81,1683,1683,0,0,0,0,0,1637,2257236,0,0,0,0,0,0,0,0,0,12:47:44,1683,1683,1,10098000,6000,12000000000,6,0,0,0,0,0,0,0,0,0
0,1,0,7100000,0,1,0,7100000,1,صندوق سرمایه‌گذاری قابل معامله,68,,60996557641329487,IRT3SOXF0002,ثابت اکسیژن2,ص.س.درآمد ثابت اکسیژن-د,500000000,1,-19322,-99.99,0,0,0,0,0,,1,1,-19322,-99.99,1,1,0,0,0,0,0,19323,0,0,0,0,0,0,0,0,0,0,09:55:31,1,1,1,7100000,7100000,500000000,0,0,0,0,0,0,0,0,0,0
1,0,1718,0,1,0,1718,0,1,محصولات غذایی و آشامیدنی به جز قند و شکر,42,706,62539634098245906,IRO1GCOZ0003,غگل3,گلوکوزان,100800000000000,6720,150,2.28,6720,0,0,0,0,9.5,6720,6720,150,2.28,6720,6720,0,0,0,0,0,6570,3352391,0,0,0,0,0,0,0,0,0,12:48:03,6720,6720,1,11544960,1718,15000000000,24,0,0,0,0,0,0,0,0,0
1,0,75,0,1,0,75,0,1,محصولات شیمیایی,44,4878,63314930621247311,IRO3APOZ0003,آریا3,پلیمر آریا ساسول,1178161476000000,34270,960,2.88,34270,0,0,0,0,7,34270,34270,960,2.88,34270,34270,0,0,0,0,0,33310,1327861,0,0,0,0,0,0,0,0,0,12:50:18,34270,34270,1,2570250,75,34378800000,54,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,مخابرات,64,124,63353841155485143,IRO1MKBT0003,اخابر3,مخابرات ایران,951866729659204,991,28,2.91,991,0,0,0,0,8,991,991,28,2.91,991,991,0,0,0,0,0,963,473458987,0,0,0,0,0,0,0,0,0,12:59:41,991,991,1,991000,1000,960511331644,208,0,0,0,0,0,0,0,0,0
0,1,0,3000000,0,1,0,3000000,1,صندوق سرمایه‌گذاری قابل معامله,68,,64755435377613454,IRTKNGRI0002,نقرین2,صندوق س.کالای نوویرا1,3000000000,1,-10432,-99.99,0,0,0,0,0,,1,1,-10432,-99.99,1,1,0,0,0,0,0,10433,0,0,0,0,0,0,0,0,0,0,12:17:53,1,1,1,3000000,3000000,3000000000,0,0,0,0,0,0,0,0,0,0
1,0,10000,0,1,0,10000,0,1,محصولات غذایی و آشامیدنی به جز قند و شکر,42,2729,64894285605405570,IRO3PGPZ0003,غگلپا3,شیر پاستوریزه پگاه گلپایگان,25735800000000,21810,630,2.97,21810,0,0,0,0,8,21810,21810,630,2.97,21810,21810,0,0,0,0,0,21180,113609,0,0,0,0,0,0,0,0,0,12:54:43,21810,21810,1,218100000,10000,1180000000,3,0,0,0,0,0,0,0,0,0
0,1,0,6500000,0,1,0,6500000,1,صندوق سرمایه‌گذاری قابل معامله,68,,65057395525025408,IRT3ZAKF0002,زرین2,صندوق س. سهام زرین کوروش-س,200000000,1,-63530,-100,0,0,0,0,0,,1,1,-63530,-100,1,1,0,0,0,0,0,63531,0,0,0,0,0,0,0,0,0,0,10:53:09,1,1,1,6500000,6500000,200000000,0,0,0,0,0,0,0,0,0,0
0,1,0,13000000,1,0,13000000,0,1,بانک‌ها و موسسات اعتباری,57,1045,65177857040683462,IRO1BKHZ0002,وخاور2,بانک خاورمیانه,734400000000000,6120,150,2.51,0,0,0,0,0,5.9,6120,6120,150,2.51,6120,6120,0,0,0,0,0,5970,0,0,0,0,0,0,0,0,0,0,11:09:41,6140,5800,1,79560000000,13000000,120000000000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,خودرو و ساخت قطعات,34,485,65737022972832642,IRO1MNSR0003,خنصیر3,مهندسی‌نصیرماشین,11778000000000,4530,130,2.95,4530,0,0,0,0,9.3,4530,4530,130,2.95,4530,4530,0,0,0,0,0,4400,537422,0,0,0,0,0,0,0,0,0,12:58:18,4530,4530,1,13010160,2872,2600000000,10,0,0,0,0,0,0,0,0,0
1,0,10000,0,1,0,10000,0,1,فراورده‌های نفتی، کک و سوخت هسته‌ای,23,9661,65752095302933665,IRO1PNTB0003,شبریز3,پالایش نفت تبریز,1669800000000000,55660,1620,3,55660,0,0,0,0,5.8,55660,55660,1620,3,55660,55660,0,0,0,0,0,54040,2697892,0,0,0,0,0,0,0,0,0,12:54:08,55660,55660,1,556600000,10000,30000000000,136,0,0,0,0,0,0,0,0,0
1,0,5000,0,1,0,5000,0,1,سیمان، آهک و گچ,53,1220,65772856032071687,IRO1SGRB0003,سغرب3,سیمان‌غرب,48929000000000,8660,250,2.97,8660,0,0,0,0,7.1,8660,8660,250,2.97,8660,8660,0,0,0,0,0,8410,370671,0,0,0,0,0,0,0,0,0,12:52:57,8660,8660,1,43300000,5000,5650000000,11,0,0,0,0,0,0,0,0,0
0,1,0,1000,0,1,0,1000,1,صندوق سرمایه‌گذاری قابل معامله,68,,66294700705851469,IRT3TAMF0002,طعام2,صندوق س.بخشی بازده صنایع2-ب,500000000,1,-28741,-100,0,0,0,0,0,,1,1,-28741,-100,1,1,0,0,0,0,0,28742,0,0,0,0,0,0,0,0,0,0,12:24:29,1,1,1,1000,1000,500000000,0,0,0,0,0,0,0,0,0,0
0,1,0,45000,0,1,0,45000,1,صندوق سرمایه‌گذاری قابل معامله,68,,67342541966222478,IRT3PATF0002,پرتو2,صندوق س.دینا-س,100000000,1,-44015,-100,0,0,0,0,0,,1,1,-44015,-100,1,1,0,0,0,0,0,44016,0,0,0,0,0,0,0,0,0,0,12:25:57,1,1,1,45000,45000,100000000,0,0,0,0,0,0,0,0,0,0
1,0,4314,0,1,0,4314,0,1,قند و شکر,38,1018,67355179433221258,IRO1GHEG0003,قهکمت3,قندهکمتان,78975000000000,10530,300,2.93,10530,0,0,0,0,10.3,10530,10530,300,2.93,10530,10530,0,0,0,0,0,10230,5686,0,0,0,0,0,0,0,0,0,12:52:23,10530,10530,1,45426420,4314,7500000000,1,0,0,0,0,0,0,0,0,0
1,0,4000,0,1,0,4000,0,1,زراعت و خدمات وابسته,1,2402,67554604946486301,IRO3SAAZ0003,زشریف3,کشت وصنعت شریف آباد,43310213870000,18010,510,2.91,18010,0,0,0,0,7.5,18010,18010,510,2.91,18010,18010,0,0,0,0,0,17500,33505,0,0,0,0,0,0,0,0,0,12:48:38,18010,18010,1,72040000,4000,2404787000,7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,محصولات غذایی و آشامیدنی به جز قند و شکر,42,2810,68841321577159127,IRO1SHPZ0003,غشاذر3,پگاه‌آذربایجان‌غربی,33305694500640,19430,560,2.97,19430,0,0,0,0,6.9,19430,19430,560,2.97,19430,19430,0,0,0,0,0,18870,13479,0,0,0,0,0,0,0,0,0,12:59:18,19430,19430,1,5382110,277,1714137648,3,0,0,0,0,0,0,0,0,0
0,1,0,1500000,0,1,0,1500000,1,صندوق سرمایه‌گذاری قابل معامله,68,,70698197503236949,IRT3PPTF0002,پتروپاداش2,صندوق س.بخشی صنایع پاداش1-ب,800000000,1,-23971,-100,0,0,0,0,0,,1,1,-23971,-100,1,1,0,0,0,0,0,23972,0,0,0,0,0,0,0,0,0,0,09:00:50,1,1,1,1500000,1500000,800000000,0,0,0,0,0,0,0,0,0,0
1,0,2550,0,1,0,2550,0,1,خودرو و ساخت قطعات,34,105,71732243867931129,IRO1MHKM0003,خمهر3,مهرکام‌پارس,22136580010440,3340,80,2.45,3340,0,0,0,0,31.8,3340,3340,80,2.45,3340,3340,0,0,0,0,0,3260,1215736,0,0,0,0,0,0,0,0,0,12:48:54,3340,3340,1,8517000,2550,6627718566,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,سرمایه‌گذاری‌ها,56,804,1838821581145108,IRO1KYAN0003,کیانا3,گروه مالی کیان,80800000000000,8080,0,0,8320,0,0,0,0,10,0,8080,0,0,0,0,0,0,0,0,0,8080,189126,0,0,0,0,0,0,0,0,0,06:12:08,8320,8320,0,0,0,10000000000,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,لاستیک و پلاستیک,25,2053,2109854662147869,IRO1YASA0003,پاسا3,ایران‌یاساتایرورابر,43688000000000,10160,0,0,10360,0,0,0,0,4.9,0,10180,0,0,0,0,0,0,0,0,0,10160,2690730,0,0,0,0,0,0,0,0,0,06:12:13,10360,10360,0,0,0,4300000000,23,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,سرمایه‌گذاری‌ها,56,827,2144956224359785,IRO1IDOC0003,واعتبار3,سرمایه گذاری اعتبار ایران,11865000000000,3390,0,0,3480,0,0,0,0,4.1,0,3400,0,0,0,0,0,0,0,0,0,3390,25000,0,0,0,0,0,0,0,0,0,06:12:08,3480,3480,0,0,0,3500000000,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,سایر محصولات کانی غیرفلزی,54,221,2418793833397935,IRO1TSRZ0003,کرازی3,کارخانجات‌تولیدی‌شیشه‌رازی,87545300000000,1783,0,0,1836,0,0,0,0,8.1,0,1810,0,0,0,0,0,0,0,0,0,1783,3107495,0,0,0,0,0,0,0,0,0,06:12:13,1836,1836,0,0,0,49100000000,7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,فعالیت‌های کمکی به نهادهای مالی واسط,67,605,2670016305036267,IRO1TNOV0003,تنوین3,تامین سرمایه نوین,100408000000000,2608,0,0,2675,0,0,0,0,4.3,0,2603,0,0,0,0,0,0,0,0,0,2608,202000,0,0,0,0,0,0,0,0,0,06:12:13,2675,2675,0,0,0,38500000000,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,رایانه و فعالیت‌های وابسته به آن,72,481,2831162561734862,IRO1PRKT0003,پرداخت3,به پرداخت ملت,74500000000000,7450,0,0,7670,0,0,0,0,15.5,0,7450,0,0,0,0,0,0,0,0,0,7450,157943,0,0,0,0,0,0,0,0,0,06:12:13,7670,7670,0,0,0,10000000000,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,سیمان، آهک و گچ,53,1179,3139229518524651,IRO1SEIL0003,سیلام3,سیمان‌ ایلام,26256000000000,21880,0,0,22520,0,0,0,0,18.6,0,21930,0,0,0,0,0,0,0,0,0,21880,15000,0,0,0,0,0,0,0,0,0,06:12:13,22520,22520,0,0,0,1200000000,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,بانک‌ها و موسسات اعتباری,57,2033,3537629878156121,IRO1BPST0003,وپست3,پست بانک ایران,483559200000000,9760,0,0,10020,0,0,0,0,4.8,0,9760,0,0,0,0,0,0,0,0,0,9760,184246,0,0,0,0,0,0,0,0,0,06:12:07,10020,10020,0,0,0,49545000000,11,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,سیمان، آهک و گچ,53,8801,3841292642617774,IRO1SBOJ0003,سبجنو3,سیمان‌ بجنورد,103960000000000,51980,0,0,53530,0,0,0,0,5.9,0,52070,0,0,0,0,0,0,0,0,0,51980,1421984,0,0,0,0,0,0,0,0,0,06:12:13,53530,53530,0,0,0,2000000000,52,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,محصولات شیمیایی,44,3483,4348495547631071,IRO1PASN0003,پارسان3,گسترش نفت و گاز پارسیان,4107915000000000,33810,0,0,34820,0,0,0,0,9.7,0,33920,0,0,0,0,0,0,0,0,0,33810,2808333,0,0,0,0,0,0,0,0,0,06:12:13,34820,34820,0,0,0,121500000000,103,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,محصولات شیمیایی,44,3012,4489872021628330,IRO1NKOL0003,شکلر3,نیروکلر,107600000000000,26900,0,0,27700,0,0,0,0,8.9,0,27220,0,0,0,0,0,0,0,0,0,26900,3648918,0,0,0,0,0,0,0,0,0,06:12:08,27700,27700,0,0,0,4000000000,45,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,مواد و محصولات دارویی,43,189,4968705640678138,IRO1DSOB0003,دسبحا3,گروه دارویی سبحان,100340110000000,6910,0,0,7110,0,0,0,0,36.6,0,6920,0,0,0,0,0,0,0,0,0,6910,18328740,0,0,0,0,0,0,0,0,0,06:12:07,7110,7110,0,0,0,14521000000,85,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,محصولات شیمیایی,44,1968,6007642376556539,IRO1KTEK0003,کیمیاتک3,آریان کیمیا تک,264150000000000,17610,0,0,18120,0,0,0,0,8.9,0,17880,0,0,0,0,0,0,0,0,0,17610,18701000,0,0,0,0,0,0,0,0,0,06:12:08,18120,18120,0,0,0,15000000000,188,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,سایر محصولات کانی غیرفلزی,54,567,6831606715470062,IRO1ARDK0003,کسرا3,کاتالیست‌های ‌صنعتی‌ آریا,39485700000000,6010,0,0,6180,0,0,0,0,10.6,0,6010,0,0,0,0,0,0,0,0,0,6010,367279,0,0,0,0,0,0,0,0,0,06:12:07,6180,6180,0,0,0,6570000000,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,قند و شکر,38,150,6941522258800628,IRO1GSBE0003,قثابت3,قند ثابت‌ خراسان,24300161840000,3760,0,0,3870,0,0,0,0,25.1,0,3790,0,0,0,0,0,0,0,0,0,3760,23531,0,0,0,0,0,0,0,0,0,06:12:08,3870,3870,0,0,0,6462809000,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,مواد و محصولات دارویی,43,201,8637262423298510,IRO1ALBZ0003,والبر3,سرمایه‌ گذاری‌ البرز(هلدینگ,119970000000000,3870,0,0,3980,0,0,0,0,19.3,0,3880,0,0,0,0,0,0,0,0,0,3870,6606546,0,0,0,0,0,0,0,0,0,06:12:07,3980,3980,0,0,0,31000000000,29,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,رایانه و فعالیت‌های وابسته به آن,72,154,8914645550717367,IRO1INFO0003,رانفور3,خدمات‌انفورماتیک,317400000000000,5290,0,0,5400,0,0,0,0,34.4,0,5290,0,0,0,0,0,0,0,0,0,5290,442628,0,0,0,0,0,0,0,0,0,06:12:08,5400,5400,0,0,0,60000000000,7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,سرمایه‌گذاری‌ها,56,437,10123683610804062,IRO1SKBV0003,وسکاب3,س.ص.بازنشستگی کارکنان بانکها,111520000000000,3280,0,0,3370,0,0,0,0,7.5,0,3270,0,0,0,0,0,0,0,0,0,3280,180802,0,0,0,0,0,0,0,0,0,06:12:13,3370,3370,0,0,0,34000000000,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,محصولات شیمیایی,44,231,10738897598547398,IRO1SHFS0003,شفارس3,صنایع‌ شیمیایی‌ فارس,24380365068000,2042,0,0,2103,0,0,0,0,8.8,0,2045,0,0,0,0,0,0,0,0,0,2042,12381,0,0,0,0,0,0,0,0,0,06:12:13,2103,2103,0,0,0,11939454000,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,سیمان، آهک و گچ,53,2433,11892449447452574,IRO1SSEP0003,سپاها3,سیمان‌سپاهان,139117500000000,20610,0,0,21210,0,0,0,0,8.5,0,20610,0,0,0,0,0,0,0,0,0,20610,983706,0,0,0,0,0,0,0,0,0,06:12:13,21210,21210,0,0,0,6750000000,16,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,محصولات غذایی و آشامیدنی به جز قند و شکر,42,487,12255063015224971,IRO1NOSH0003,غنوش3,نوش‌ مازندران,16760000000000,16760,0,0,17260,0,0,0,0,34.4,0,17050,0,0,0,0,0,0,0,0,0,16760,4742654,0,0,0,0,0,0,0,0,0,06:12:08,17260,17260,0,0,0,1000000000,62,0,0,0,0,0,0,0,0,0
